,Event_Name,Tweet_Timestamp,Hour,Day,Count
428,Boxing Day,11/2/2022 18:00,18,11/2/2022,0
429,Boxing Day,11/2/2022 19:00,19,11/2/2022,0
430,Boxing Day,11/2/2022 20:00,20,11/2/2022,0
431,Boxing Day,11/2/2022 21:00,21,11/2/2022,0
432,Boxing Day,11/2/2022 22:00,22,11/2/2022,1
433,Boxing Day,11/2/2022 23:00,23,11/2/2022,0
434,Boxing Day,11/3/2022 0:00,0,11/3/2022,0
435,Boxing Day,11/3/2022 1:00,1,11/3/2022,0
436,Boxing Day,11/3/2022 2:00,2,11/3/2022,0
437,Boxing Day,11/3/2022 3:00,3,11/3/2022,0
438,Boxing Day,11/3/2022 4:00,4,11/3/2022,0
439,Boxing Day,11/3/2022 5:00,5,11/3/2022,0
440,Boxing Day,11/3/2022 6:00,6,11/3/2022,0
441,Boxing Day,11/3/2022 7:00,7,11/3/2022,0
442,Boxing Day,11/3/2022 8:00,8,11/3/2022,0
443,Boxing Day,11/3/2022 9:00,9,11/3/2022,0
444,Boxing Day,11/3/2022 10:00,10,11/3/2022,0
445,Boxing Day,11/3/2022 11:00,11,11/3/2022,0
446,Boxing Day,11/3/2022 12:00,12,11/3/2022,0
447,Boxing Day,11/3/2022 13:00,13,11/3/2022,0
448,Boxing Day,11/3/2022 14:00,14,11/3/2022,0
449,Boxing Day,11/3/2022 15:00,15,11/3/2022,0
450,Boxing Day,11/3/2022 16:00,16,11/3/2022,0
451,Boxing Day,11/3/2022 17:00,17,11/3/2022,0
452,Boxing Day,11/3/2022 18:00,18,11/3/2022,0
453,Boxing Day,11/3/2022 19:00,19,11/3/2022,0
454,Boxing Day,11/3/2022 20:00,20,11/3/2022,0
455,Boxing Day,11/3/2022 21:00,21,11/3/2022,0
456,Boxing Day,11/3/2022 22:00,22,11/3/2022,0
457,Boxing Day,11/3/2022 23:00,23,11/3/2022,0
458,Boxing Day,11/4/2022 0:00,0,11/4/2022,0
459,Boxing Day,11/4/2022 1:00,1,11/4/2022,0
460,Boxing Day,11/4/2022 2:00,2,11/4/2022,0
461,Boxing Day,11/4/2022 3:00,3,11/4/2022,0
462,Boxing Day,11/4/2022 4:00,4,11/4/2022,0
463,Boxing Day,11/4/2022 5:00,5,11/4/2022,0
464,Boxing Day,11/4/2022 6:00,6,11/4/2022,0
465,Boxing Day,11/4/2022 7:00,7,11/4/2022,0
466,Boxing Day,11/4/2022 8:00,8,11/4/2022,0
467,Boxing Day,11/4/2022 9:00,9,11/4/2022,0
468,Boxing Day,11/4/2022 10:00,10,11/4/2022,0
469,Boxing Day,11/4/2022 11:00,11,11/4/2022,0
470,Boxing Day,11/4/2022 12:00,12,11/4/2022,0
471,Boxing Day,11/4/2022 13:00,13,11/4/2022,0
472,Boxing Day,11/4/2022 14:00,14,11/4/2022,0
473,Boxing Day,11/4/2022 15:00,15,11/4/2022,0
474,Boxing Day,11/4/2022 16:00,16,11/4/2022,0
475,Boxing Day,11/4/2022 17:00,17,11/4/2022,0
476,Boxing Day,11/4/2022 18:00,18,11/4/2022,0
477,Boxing Day,11/4/2022 19:00,19,11/4/2022,0
478,Boxing Day,11/4/2022 20:00,20,11/4/2022,0
479,Boxing Day,11/4/2022 21:00,21,11/4/2022,0
480,Boxing Day,11/4/2022 22:00,22,11/4/2022,1
481,Boxing Day,11/4/2022 23:00,23,11/4/2022,0
482,Boxing Day,11/5/2022 0:00,0,11/5/2022,0
483,Boxing Day,11/5/2022 1:00,1,11/5/2022,0
484,Boxing Day,11/5/2022 2:00,2,11/5/2022,0
485,Boxing Day,11/5/2022 3:00,3,11/5/2022,0
486,Boxing Day,11/5/2022 4:00,4,11/5/2022,0
487,Boxing Day,11/5/2022 5:00,5,11/5/2022,0
488,Boxing Day,11/5/2022 6:00,6,11/5/2022,0
489,Boxing Day,11/5/2022 7:00,7,11/5/2022,0
490,Boxing Day,11/5/2022 8:00,8,11/5/2022,0
491,Boxing Day,11/5/2022 9:00,9,11/5/2022,0
492,Boxing Day,11/5/2022 10:00,10,11/5/2022,0
493,Boxing Day,11/5/2022 11:00,11,11/5/2022,0
494,Boxing Day,11/5/2022 12:00,12,11/5/2022,0
495,Boxing Day,11/5/2022 13:00,13,11/5/2022,0
496,Boxing Day,11/5/2022 14:00,14,11/5/2022,0
497,Boxing Day,11/5/2022 15:00,15,11/5/2022,0
498,Boxing Day,11/5/2022 16:00,16,11/5/2022,0
499,Boxing Day,11/5/2022 17:00,17,11/5/2022,0
500,Boxing Day,11/5/2022 18:00,18,11/5/2022,0
501,Boxing Day,11/5/2022 19:00,19,11/5/2022,0
502,Boxing Day,11/5/2022 20:00,20,11/5/2022,0
503,Boxing Day,11/5/2022 21:00,21,11/5/2022,0
504,Boxing Day,11/5/2022 22:00,22,11/5/2022,0
505,Boxing Day,11/5/2022 23:00,23,11/5/2022,0
506,Boxing Day,11/6/2022 0:00,0,11/6/2022,0
507,Boxing Day,11/6/2022 1:00,1,11/6/2022,0
508,Boxing Day,11/6/2022 2:00,2,11/6/2022,0
509,Boxing Day,11/6/2022 3:00,3,11/6/2022,0
510,Boxing Day,11/6/2022 4:00,4,11/6/2022,0
511,Boxing Day,11/6/2022 5:00,5,11/6/2022,0
512,Boxing Day,11/6/2022 6:00,6,11/6/2022,0
513,Boxing Day,11/6/2022 7:00,7,11/6/2022,0
514,Boxing Day,11/6/2022 8:00,8,11/6/2022,0
515,Boxing Day,11/6/2022 9:00,9,11/6/2022,0
516,Boxing Day,11/6/2022 10:00,10,11/6/2022,0
517,Boxing Day,11/6/2022 11:00,11,11/6/2022,0
518,Boxing Day,11/6/2022 12:00,12,11/6/2022,0
519,Boxing Day,11/6/2022 13:00,13,11/6/2022,0
520,Boxing Day,11/6/2022 14:00,14,11/6/2022,0
521,Boxing Day,11/6/2022 15:00,15,11/6/2022,0
522,Boxing Day,11/6/2022 16:00,16,11/6/2022,0
523,Boxing Day,11/6/2022 17:00,17,11/6/2022,0
524,Boxing Day,11/6/2022 18:00,18,11/6/2022,0
525,Boxing Day,11/6/2022 19:00,19,11/6/2022,0
526,Boxing Day,11/6/2022 20:00,20,11/6/2022,0
527,Boxing Day,11/6/2022 21:00,21,11/6/2022,0
528,Boxing Day,11/6/2022 22:00,22,11/6/2022,1
529,CES (Consumer Electronics Show),10/21/2022 11:00,11,10/21/2022,1
530,CES (Consumer Electronics Show),10/21/2022 12:00,12,10/21/2022,0
531,CES (Consumer Electronics Show),10/21/2022 13:00,13,10/21/2022,0
532,CES (Consumer Electronics Show),10/21/2022 14:00,14,10/21/2022,0
533,CES (Consumer Electronics Show),10/21/2022 15:00,15,10/21/2022,0
534,CES (Consumer Electronics Show),10/21/2022 16:00,16,10/21/2022,0
535,CES (Consumer Electronics Show),10/21/2022 17:00,17,10/21/2022,0
536,CES (Consumer Electronics Show),10/21/2022 18:00,18,10/21/2022,0
537,CES (Consumer Electronics Show),10/21/2022 19:00,19,10/21/2022,0
538,CES (Consumer Electronics Show),10/21/2022 20:00,20,10/21/2022,0
539,CES (Consumer Electronics Show),10/21/2022 21:00,21,10/21/2022,0
540,CES (Consumer Electronics Show),10/21/2022 22:00,22,10/21/2022,0
541,CES (Consumer Electronics Show),10/21/2022 23:00,23,10/21/2022,0
542,CES (Consumer Electronics Show),10/22/2022 0:00,0,10/22/2022,0
543,CES (Consumer Electronics Show),10/22/2022 1:00,1,10/22/2022,0
544,CES (Consumer Electronics Show),10/22/2022 2:00,2,10/22/2022,0
545,CES (Consumer Electronics Show),10/22/2022 3:00,3,10/22/2022,0
546,CES (Consumer Electronics Show),10/22/2022 4:00,4,10/22/2022,0
547,CES (Consumer Electronics Show),10/22/2022 5:00,5,10/22/2022,0
548,CES (Consumer Electronics Show),10/22/2022 6:00,6,10/22/2022,0
549,CES (Consumer Electronics Show),10/22/2022 7:00,7,10/22/2022,0
550,CES (Consumer Electronics Show),10/22/2022 8:00,8,10/22/2022,0
551,CES (Consumer Electronics Show),10/22/2022 9:00,9,10/22/2022,0
552,CES (Consumer Electronics Show),10/22/2022 10:00,10,10/22/2022,0
553,CES (Consumer Electronics Show),10/22/2022 11:00,11,10/22/2022,1
554,CES (Consumer Electronics Show),10/22/2022 12:00,12,10/22/2022,0
555,CES (Consumer Electronics Show),10/22/2022 13:00,13,10/22/2022,0
556,CES (Consumer Electronics Show),10/22/2022 14:00,14,10/22/2022,0
557,CES (Consumer Electronics Show),10/22/2022 15:00,15,10/22/2022,0
558,CES (Consumer Electronics Show),10/22/2022 16:00,16,10/22/2022,0
559,CES (Consumer Electronics Show),10/22/2022 17:00,17,10/22/2022,0
560,CES (Consumer Electronics Show),10/22/2022 18:00,18,10/22/2022,0
561,CES (Consumer Electronics Show),10/22/2022 19:00,19,10/22/2022,0
562,CES (Consumer Electronics Show),10/22/2022 20:00,20,10/22/2022,0
563,CES (Consumer Electronics Show),10/22/2022 21:00,21,10/22/2022,0
564,CES (Consumer Electronics Show),10/22/2022 22:00,22,10/22/2022,0
565,CES (Consumer Electronics Show),10/22/2022 23:00,23,10/22/2022,0
566,CES (Consumer Electronics Show),10/23/2022 0:00,0,10/23/2022,0
567,CES (Consumer Electronics Show),10/23/2022 1:00,1,10/23/2022,0
568,CES (Consumer Electronics Show),10/23/2022 2:00,2,10/23/2022,0
569,CES (Consumer Electronics Show),10/23/2022 3:00,3,10/23/2022,0
570,CES (Consumer Electronics Show),10/23/2022 4:00,4,10/23/2022,0
571,CES (Consumer Electronics Show),10/23/2022 5:00,5,10/23/2022,0
572,CES (Consumer Electronics Show),10/23/2022 6:00,6,10/23/2022,0
573,CES (Consumer Electronics Show),10/23/2022 7:00,7,10/23/2022,0
574,CES (Consumer Electronics Show),10/23/2022 8:00,8,10/23/2022,0
575,CES (Consumer Electronics Show),10/23/2022 9:00,9,10/23/2022,0
576,CES (Consumer Electronics Show),10/23/2022 10:00,10,10/23/2022,0
577,CES (Consumer Electronics Show),10/23/2022 11:00,11,10/23/2022,1
578,CES (Consumer Electronics Show),10/23/2022 12:00,12,10/23/2022,0
579,CES (Consumer Electronics Show),10/23/2022 13:00,13,10/23/2022,0
580,CES (Consumer Electronics Show),10/23/2022 14:00,14,10/23/2022,0
581,CES (Consumer Electronics Show),10/23/2022 15:00,15,10/23/2022,0
582,CES (Consumer Electronics Show),10/23/2022 16:00,16,10/23/2022,0
583,CES (Consumer Electronics Show),10/23/2022 17:00,17,10/23/2022,0
584,CES (Consumer Electronics Show),10/23/2022 18:00,18,10/23/2022,0
585,CES (Consumer Electronics Show),10/23/2022 19:00,19,10/23/2022,0
586,CES (Consumer Electronics Show),10/23/2022 20:00,20,10/23/2022,0
587,CES (Consumer Electronics Show),10/23/2022 21:00,21,10/23/2022,0
588,CES (Consumer Electronics Show),10/23/2022 22:00,22,10/23/2022,0
589,CES (Consumer Electronics Show),10/23/2022 23:00,23,10/23/2022,0
590,CES (Consumer Electronics Show),10/24/2022 0:00,0,10/24/2022,0
591,CES (Consumer Electronics Show),10/24/2022 1:00,1,10/24/2022,0
592,CES (Consumer Electronics Show),10/24/2022 2:00,2,10/24/2022,0
593,CES (Consumer Electronics Show),10/24/2022 3:00,3,10/24/2022,0
594,CES (Consumer Electronics Show),10/24/2022 4:00,4,10/24/2022,0
595,CES (Consumer Electronics Show),10/24/2022 5:00,5,10/24/2022,0
596,CES (Consumer Electronics Show),10/24/2022 6:00,6,10/24/2022,0
597,CES (Consumer Electronics Show),10/24/2022 7:00,7,10/24/2022,0
598,CES (Consumer Electronics Show),10/24/2022 8:00,8,10/24/2022,0
599,CES (Consumer Electronics Show),10/24/2022 9:00,9,10/24/2022,0
600,CES (Consumer Electronics Show),10/24/2022 10:00,10,10/24/2022,0
601,CES (Consumer Electronics Show),10/24/2022 11:00,11,10/24/2022,1
602,CES (Consumer Electronics Show),10/24/2022 12:00,12,10/24/2022,0
603,CES (Consumer Electronics Show),10/24/2022 13:00,13,10/24/2022,0
604,CES (Consumer Electronics Show),10/24/2022 14:00,14,10/24/2022,0
605,CES (Consumer Electronics Show),10/24/2022 15:00,15,10/24/2022,0
606,CES (Consumer Electronics Show),10/24/2022 16:00,16,10/24/2022,0
607,CES (Consumer Electronics Show),10/24/2022 17:00,17,10/24/2022,0
608,CES (Consumer Electronics Show),10/24/2022 18:00,18,10/24/2022,0
609,CES (Consumer Electronics Show),10/24/2022 19:00,19,10/24/2022,0
610,CES (Consumer Electronics Show),10/24/2022 20:00,20,10/24/2022,0
611,CES (Consumer Electronics Show),10/24/2022 21:00,21,10/24/2022,0
612,CES (Consumer Electronics Show),10/24/2022 22:00,22,10/24/2022,0
613,CES (Consumer Electronics Show),10/24/2022 23:00,23,10/24/2022,0
614,CES (Consumer Electronics Show),10/25/2022 0:00,0,10/25/2022,0
615,CES (Consumer Electronics Show),10/25/2022 1:00,1,10/25/2022,0
616,CES (Consumer Electronics Show),10/25/2022 2:00,2,10/25/2022,0
617,CES (Consumer Electronics Show),10/25/2022 3:00,3,10/25/2022,0
618,CES (Consumer Electronics Show),10/25/2022 4:00,4,10/25/2022,0
619,CES (Consumer Electronics Show),10/25/2022 5:00,5,10/25/2022,0
620,CES (Consumer Electronics Show),10/25/2022 6:00,6,10/25/2022,0
621,CES (Consumer Electronics Show),10/25/2022 7:00,7,10/25/2022,0
622,CES (Consumer Electronics Show),10/25/2022 8:00,8,10/25/2022,0
623,CES (Consumer Electronics Show),10/25/2022 9:00,9,10/25/2022,0
624,CES (Consumer Electronics Show),10/25/2022 10:00,10,10/25/2022,0
625,CES (Consumer Electronics Show),10/25/2022 11:00,11,10/25/2022,1
626,CES (Consumer Electronics Show),10/25/2022 12:00,12,10/25/2022,0
627,CES (Consumer Electronics Show),10/25/2022 13:00,13,10/25/2022,0
628,CES (Consumer Electronics Show),10/25/2022 14:00,14,10/25/2022,0
629,CES (Consumer Electronics Show),10/25/2022 15:00,15,10/25/2022,0
630,CES (Consumer Electronics Show),10/25/2022 16:00,16,10/25/2022,0
631,CES (Consumer Electronics Show),10/25/2022 17:00,17,10/25/2022,0
632,CES (Consumer Electronics Show),10/25/2022 18:00,18,10/25/2022,0
633,CES (Consumer Electronics Show),10/25/2022 19:00,19,10/25/2022,0
634,CES (Consumer Electronics Show),10/25/2022 20:00,20,10/25/2022,0
635,CES (Consumer Electronics Show),10/25/2022 21:00,21,10/25/2022,0
636,CES (Consumer Electronics Show),10/25/2022 22:00,22,10/25/2022,0
637,CES (Consumer Electronics Show),10/25/2022 23:00,23,10/25/2022,0
638,CES (Consumer Electronics Show),10/26/2022 0:00,0,10/26/2022,0
639,CES (Consumer Electronics Show),10/26/2022 1:00,1,10/26/2022,0
640,CES (Consumer Electronics Show),10/26/2022 2:00,2,10/26/2022,0
641,CES (Consumer Electronics Show),10/26/2022 3:00,3,10/26/2022,0
642,CES (Consumer Electronics Show),10/26/2022 4:00,4,10/26/2022,0
643,CES (Consumer Electronics Show),10/26/2022 5:00,5,10/26/2022,0
644,CES (Consumer Electronics Show),10/26/2022 6:00,6,10/26/2022,0
645,CES (Consumer Electronics Show),10/26/2022 7:00,7,10/26/2022,0
646,CES (Consumer Electronics Show),10/26/2022 8:00,8,10/26/2022,0
647,CES (Consumer Electronics Show),10/26/2022 9:00,9,10/26/2022,0
648,CES (Consumer Electronics Show),10/26/2022 10:00,10,10/26/2022,0
649,CES (Consumer Electronics Show),10/26/2022 11:00,11,10/26/2022,1
650,CVPR 2022,10/30/2022 17:00,17,10/30/2022,1
651,Central Pennsylvania Festival of the Arts,11/13/2022 13:00,13,11/13/2022,1
652,Champions League,10/23/2022 21:00,21,10/23/2022,1
653,Cherry Creek Arts Festival,11/14/2022 13:00,13,11/14/2022,1
654,China town Traffic,11/13/2022 12:00,12,11/13/2022,1
655,Christmas'22,10/30/2022 13:00,13,10/30/2022,1
656,Christmas'22,10/30/2022 14:00,14,10/30/2022,0
657,Christmas'22,10/30/2022 15:00,15,10/30/2022,0
658,Christmas'22,10/30/2022 16:00,16,10/30/2022,0
659,Christmas'22,10/30/2022 17:00,17,10/30/2022,0
660,Christmas'22,10/30/2022 18:00,18,10/30/2022,0
661,Christmas'22,10/30/2022 19:00,19,10/30/2022,0
662,Christmas'22,10/30/2022 20:00,20,10/30/2022,0
663,Christmas'22,10/30/2022 21:00,21,10/30/2022,0
664,Christmas'22,10/30/2022 22:00,22,10/30/2022,0
665,Christmas'22,10/30/2022 23:00,23,10/30/2022,0
666,Christmas'22,10/31/2022 0:00,0,10/31/2022,0
667,Christmas'22,10/31/2022 1:00,1,10/31/2022,0
668,Christmas'22,10/31/2022 2:00,2,10/31/2022,0
669,Christmas'22,10/31/2022 3:00,3,10/31/2022,0
670,Christmas'22,10/31/2022 4:00,4,10/31/2022,0
671,Christmas'22,10/31/2022 5:00,5,10/31/2022,0
672,Christmas'22,10/31/2022 6:00,6,10/31/2022,0
673,Christmas'22,10/31/2022 7:00,7,10/31/2022,0
674,Christmas'22,10/31/2022 8:00,8,10/31/2022,0
675,Christmas'22,10/31/2022 9:00,9,10/31/2022,0
676,Christmas'22,10/31/2022 10:00,10,10/31/2022,0
677,Christmas'22,10/31/2022 11:00,11,10/31/2022,0
678,Christmas'22,10/31/2022 12:00,12,10/31/2022,0
679,Christmas'22,10/31/2022 13:00,13,10/31/2022,1
680,Christmas'22,10/31/2022 14:00,14,10/31/2022,0
681,Christmas'22,10/31/2022 15:00,15,10/31/2022,0
682,Christmas'22,10/31/2022 16:00,16,10/31/2022,0
683,Christmas'22,10/31/2022 17:00,17,10/31/2022,1
684,Christmas'22,10/31/2022 18:00,18,10/31/2022,0
685,Christmas'22,10/31/2022 19:00,19,10/31/2022,0
686,Christmas'22,10/31/2022 20:00,20,10/31/2022,0
687,Christmas'22,10/31/2022 21:00,21,10/31/2022,0
688,Christmas'22,10/31/2022 22:00,22,10/31/2022,0
689,Christmas'22,10/31/2022 23:00,23,10/31/2022,0
690,Christmas'22,11/1/2022 0:00,0,11/1/2022,0
691,Christmas'22,11/1/2022 1:00,1,11/1/2022,0
692,Christmas'22,11/1/2022 2:00,2,11/1/2022,0
693,Christmas'22,11/1/2022 3:00,3,11/1/2022,0
694,Christmas'22,11/1/2022 4:00,4,11/1/2022,0
695,Christmas'22,11/1/2022 5:00,5,11/1/2022,0
696,Christmas'22,11/1/2022 6:00,6,11/1/2022,0
697,Christmas'22,11/1/2022 7:00,7,11/1/2022,0
698,Christmas'22,11/1/2022 8:00,8,11/1/2022,0
699,Christmas'22,11/1/2022 9:00,9,11/1/2022,0
700,Christmas'22,11/1/2022 10:00,10,11/1/2022,0
701,Christmas'22,11/1/2022 11:00,11,11/1/2022,0
702,Christmas'22,11/1/2022 12:00,12,11/1/2022,0
703,Christmas'22,11/1/2022 13:00,13,11/1/2022,1
704,Christmas'22,11/1/2022 14:00,14,11/1/2022,0
705,Christmas'22,11/1/2022 15:00,15,11/1/2022,0
706,Christmas'22,11/1/2022 16:00,16,11/1/2022,0
707,Christmas'22,11/1/2022 17:00,17,11/1/2022,1
708,Christmas'22,11/1/2022 18:00,18,11/1/2022,0
709,Christmas'22,11/1/2022 19:00,19,11/1/2022,0
710,Christmas'22,11/1/2022 20:00,20,11/1/2022,0
711,Christmas'22,11/1/2022 21:00,21,11/1/2022,0
712,Christmas'22,11/1/2022 22:00,22,11/1/2022,0
713,Christmas'22,11/1/2022 23:00,23,11/1/2022,0
714,Christmas'22,11/2/2022 0:00,0,11/2/2022,0
715,Christmas'22,11/2/2022 1:00,1,11/2/2022,0
716,Christmas'22,11/2/2022 2:00,2,11/2/2022,0
717,Christmas'22,11/2/2022 3:00,3,11/2/2022,0
718,Christmas'22,11/2/2022 4:00,4,11/2/2022,0
719,Christmas'22,11/2/2022 5:00,5,11/2/2022,0
720,Christmas'22,11/2/2022 6:00,6,11/2/2022,0
721,Christmas'22,11/2/2022 7:00,7,11/2/2022,0
722,Christmas'22,11/2/2022 8:00,8,11/2/2022,0
723,Christmas'22,11/2/2022 9:00,9,11/2/2022,0
724,Christmas'22,11/2/2022 10:00,10,11/2/2022,0
725,Christmas'22,11/2/2022 11:00,11,11/2/2022,0
726,Christmas'22,11/2/2022 12:00,12,11/2/2022,0
727,Christmas'22,11/2/2022 13:00,13,11/2/2022,1
728,Christmas'22,11/2/2022 14:00,14,11/2/2022,0
729,Christmas'22,11/2/2022 15:00,15,11/2/2022,0
730,Christmas'22,11/2/2022 16:00,16,11/2/2022,0
731,Christmas'22,11/2/2022 17:00,17,11/2/2022,1
732,Christmas'22,11/2/2022 18:00,18,11/2/2022,0
733,Christmas'22,11/2/2022 19:00,19,11/2/2022,0
734,Christmas'22,11/2/2022 20:00,20,11/2/2022,0
735,Christmas'22,11/2/2022 21:00,21,11/2/2022,0
736,Christmas'22,11/2/2022 22:00,22,11/2/2022,0
737,Christmas'22,11/2/2022 23:00,23,11/2/2022,0
738,Christmas'22,11/3/2022 0:00,0,11/3/2022,0
739,Christmas'22,11/3/2022 1:00,1,11/3/2022,0
740,Christmas'22,11/3/2022 2:00,2,11/3/2022,0
741,Christmas'22,11/3/2022 3:00,3,11/3/2022,0
742,Christmas'22,11/3/2022 4:00,4,11/3/2022,0
743,Christmas'22,11/3/2022 5:00,5,11/3/2022,0
744,Christmas'22,11/3/2022 6:00,6,11/3/2022,0
745,Christmas'22,11/3/2022 7:00,7,11/3/2022,0
746,Christmas'22,11/3/2022 8:00,8,11/3/2022,0
747,Christmas'22,11/3/2022 9:00,9,11/3/2022,0
748,Christmas'22,11/3/2022 10:00,10,11/3/2022,0
749,Christmas'22,11/3/2022 11:00,11,11/3/2022,0
750,Christmas'22,11/3/2022 12:00,12,11/3/2022,0
751,Christmas'22,11/3/2022 13:00,13,11/3/2022,0
752,Christmas'22,11/3/2022 14:00,14,11/3/2022,0
753,Christmas'22,11/3/2022 15:00,15,11/3/2022,0
754,Christmas'22,11/3/2022 16:00,16,11/3/2022,0
755,Christmas'22,11/3/2022 17:00,17,11/3/2022,1
756,Christmas'22,11/3/2022 18:00,18,11/3/2022,0
757,Christmas'22,11/3/2022 19:00,19,11/3/2022,0
758,Christmas'22,11/3/2022 20:00,20,11/3/2022,0
759,Christmas'22,11/3/2022 21:00,21,11/3/2022,0
760,Christmas'22,11/3/2022 22:00,22,11/3/2022,0
761,Christmas'22,11/3/2022 23:00,23,11/3/2022,0
762,Christmas'22,11/4/2022 0:00,0,11/4/2022,0
763,Christmas'22,11/4/2022 1:00,1,11/4/2022,0
764,Christmas'22,11/4/2022 2:00,2,11/4/2022,0
765,Christmas'22,11/4/2022 3:00,3,11/4/2022,0
766,Christmas'22,11/4/2022 4:00,4,11/4/2022,0
767,Christmas'22,11/4/2022 5:00,5,11/4/2022,0
768,Christmas'22,11/4/2022 6:00,6,11/4/2022,0
769,Christmas'22,11/4/2022 7:00,7,11/4/2022,0
770,Christmas'22,11/4/2022 8:00,8,11/4/2022,0
771,Christmas'22,11/4/2022 9:00,9,11/4/2022,0
772,Christmas'22,11/4/2022 10:00,10,11/4/2022,0
773,Christmas'22,11/4/2022 11:00,11,11/4/2022,0
774,Christmas'22,11/4/2022 12:00,12,11/4/2022,0
775,Christmas'22,11/4/2022 13:00,13,11/4/2022,0
776,Christmas'22,11/4/2022 14:00,14,11/4/2022,0
777,Christmas'22,11/4/2022 15:00,15,11/4/2022,0
778,Christmas'22,11/4/2022 16:00,16,11/4/2022,0
779,Christmas'22,11/4/2022 17:00,17,11/4/2022,1
780,Christmas'22,11/4/2022 18:00,18,11/4/2022,0
781,Christmas'22,11/4/2022 19:00,19,11/4/2022,0
782,Christmas'22,11/4/2022 20:00,20,11/4/2022,0
783,Christmas'22,11/4/2022 21:00,21,11/4/2022,0
784,Christmas'22,11/4/2022 22:00,22,11/4/2022,0
785,Christmas'22,11/4/2022 23:00,23,11/4/2022,0
786,Christmas'22,11/5/2022 0:00,0,11/5/2022,0
787,Christmas'22,11/5/2022 1:00,1,11/5/2022,0
788,Christmas'22,11/5/2022 2:00,2,11/5/2022,0
789,Christmas'22,11/5/2022 3:00,3,11/5/2022,0
790,Christmas'22,11/5/2022 4:00,4,11/5/2022,0
791,Christmas'22,11/5/2022 5:00,5,11/5/2022,0
792,Christmas'22,11/5/2022 6:00,6,11/5/2022,0
793,Christmas'22,11/5/2022 7:00,7,11/5/2022,0
794,Christmas'22,11/5/2022 8:00,8,11/5/2022,0
795,Christmas'22,11/5/2022 9:00,9,11/5/2022,0
796,Christmas'22,11/5/2022 10:00,10,11/5/2022,0
797,Christmas'22,11/5/2022 11:00,11,11/5/2022,0
798,Christmas'22,11/5/2022 12:00,12,11/5/2022,0
799,Christmas'22,11/5/2022 13:00,13,11/5/2022,0
800,Christmas'22,11/5/2022 14:00,14,11/5/2022,0
801,Christmas'22,11/5/2022 15:00,15,11/5/2022,0
802,Christmas'22,11/5/2022 16:00,16,11/5/2022,0
803,Christmas'22,11/5/2022 17:00,17,11/5/2022,1
804,Christmas'22,11/5/2022 18:00,18,11/5/2022,0
805,Christmas'22,11/5/2022 19:00,19,11/5/2022,0
806,Christmas'22,11/5/2022 20:00,20,11/5/2022,0
807,Christmas'22,11/5/2022 21:00,21,11/5/2022,0
808,Christmas'22,11/5/2022 22:00,22,11/5/2022,0
809,Christmas'22,11/5/2022 23:00,23,11/5/2022,0
810,Christmas'22,11/6/2022 0:00,0,11/6/2022,0
811,Christmas'22,11/6/2022 1:00,1,11/6/2022,0
812,Christmas'22,11/6/2022 2:00,2,11/6/2022,0
813,Christmas'22,11/6/2022 3:00,3,11/6/2022,0
814,Christmas'22,11/6/2022 4:00,4,11/6/2022,0
815,Christmas'22,11/6/2022 5:00,5,11/6/2022,0
816,Christmas'22,11/6/2022 6:00,6,11/6/2022,0
817,Christmas'22,11/6/2022 7:00,7,11/6/2022,0
818,Christmas'22,11/6/2022 8:00,8,11/6/2022,0
819,Christmas'22,11/6/2022 9:00,9,11/6/2022,0
820,Christmas'22,11/6/2022 10:00,10,11/6/2022,0
821,Christmas'22,11/6/2022 11:00,11,11/6/2022,0
822,Christmas'22,11/6/2022 12:00,12,11/6/2022,0
823,Christmas'22,11/6/2022 13:00,13,11/6/2022,0
824,Christmas'22,11/6/2022 14:00,14,11/6/2022,0
825,Christmas'22,11/6/2022 15:00,15,11/6/2022,0
826,Christmas'22,11/6/2022 16:00,16,11/6/2022,0
827,Christmas'22,11/6/2022 17:00,17,11/6/2022,1
828,Christmas'22,11/6/2022 18:00,18,11/6/2022,0
829,Christmas'22,11/6/2022 19:00,19,11/6/2022,0
830,Christmas'22,11/6/2022 20:00,20,11/6/2022,0
831,Christmas'22,11/6/2022 21:00,21,11/6/2022,0
832,Christmas'22,11/6/2022 22:00,22,11/6/2022,0
833,Christmas'22,11/6/2022 23:00,23,11/6/2022,0
834,Christmas'22,11/7/2022 0:00,0,11/7/2022,0
835,Christmas'22,11/7/2022 1:00,1,11/7/2022,0
836,Christmas'22,11/7/2022 2:00,2,11/7/2022,0
837,Christmas'22,11/7/2022 3:00,3,11/7/2022,0
838,Christmas'22,11/7/2022 4:00,4,11/7/2022,0
839,Christmas'22,11/7/2022 5:00,5,11/7/2022,0
840,Christmas'22,11/7/2022 6:00,6,11/7/2022,0
841,Christmas'22,11/7/2022 7:00,7,11/7/2022,0
842,Christmas'22,11/7/2022 8:00,8,11/7/2022,0
843,Christmas'22,11/7/2022 9:00,9,11/7/2022,0
